 >TARCYLCAP  cylinder with end-caps: Length= 50.0000 Diameter= 14.0000
      9272 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -25.50000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
    798  48  -3  -4 1 1 1
    799  49  -3  -4 1 1 1
    800  50  -3  -4 1 1 1
    801   1  -2  -4 1 1 1
    802   2  -2  -4 1 1 1
    803   3  -2  -4 1 1 1
    804   4  -2  -4 1 1 1
    805   5  -2  -4 1 1 1
    806   6  -2  -4 1 1 1
    807   7  -2  -4 1 1 1
    808   8  -2  -4 1 1 1
    809   9  -2  -4 1 1 1
    810  10  -2  -4 1 1 1
    811  11  -2  -4 1 1 1
    812  12  -2  -4 1 1 1
    813  13  -2  -4 1 1 1
    814  14  -2  -4 1 1 1
    815  15  -2  -4 1 1 1
    816  16  -2  -4 1 1 1
    817  17  -2  -4 1 1 1
    818  18  -2  -4 1 1 1
    819  19  -2  -4 1 1 1
    820  20  -2  -4 1 1 1
    821  21  -2  -4 1 1 1
    822  22  -2  -4 1 1 1
    823  23  -2  -4 1 1 1
    824  24  -2  -4 1 1 1
    825  25  -2  -4 1 1 1
    826  26  -2  -4 1 1 1
    827  27  -2  -4 1 1 1
    828  28  -2  -4 1 1 1
    829  29  -2  -4 1 1 1
    830  30  -2  -4 1 1 1
    831  31  -2  -4 1 1 1
    832  32  -2  -4 1 1 1
    833  33  -2  -4 1 1 1
    834  34  -2  -4 1 1 1
    835  35  -2  -4 1 1 1
    836  36  -2  -4 1 1 1
    837  37  -2  -4 1 1 1
    838  38  -2  -4 1 1 1
    839  39  -2  -4 1 1 1
    840  40  -2  -4 1 1 1
    841  41  -2  -4 1 1 1
    842  42  -2  -4 1 1 1
    843  43  -2  -4 1 1 1
    844  44  -2  -4 1 1 1
    845  45  -2  -4 1 1 1
    846  46  -2  -4 1 1 1
    847  47  -2  -4 1 1 1
    848  48  -2  -4 1 1 1
    849  49  -2  -4 1 1 1
    850  50  -2  -4 1 1 1
    851   1  -1  -4 1 1 1
    852   2  -1  -4 1 1 1
    853   3  -1  -4 1 1 1
    854   4  -1  -4 1 1 1
    855   5  -1  -4 1 1 1
    856   6  -1  -4 1 1 1
    857   7  -1  -4 1 1 1
    858   8  -1  -4 1 1 1
    859   9  -1  -4 1 1 1
    860  10  -1  -4 1 1 1
    861  11  -1  -4 1 1 1
    862  12  -1  -4 1 1 1
    863  13  -1  -4 1 1 1
    864  14  -1  -4 1 1 1
    865  15  -1  -4 1 1 1
    866  16  -1  -4 1 1 1
    867  17  -1  -4 1 1 1
    868  18  -1  -4 1 1 1
    869  19  -1  -4 1 1 1
    870  20  -1  -4 1 1 1
    871  21  -1  -4 1 1 1
    872  22  -1  -4 1 1 1
    873  23  -1  -4 1 1 1
    874  24  -1  -4 1 1 1
    875  25  -1  -4 1 1 1
    876  26  -1  -4 1 1 1
    877  27  -1  -4 1 1 1
    878  28  -1  -4 1 1 1
    879  29  -1  -4 1 1 1
    880  30  -1  -4 1 1 1
    881  31  -1  -4 1 1 1
    882  32  -1  -4 1 1 1
    883  33  -1  -4 1 1 1
    884  34  -1  -4 1 1 1
    885  35  -1  -4 1 1 1
    886  36  -1  -4 1 1 1
    887  37  -1  -4 1 1 1
    888  38  -1  -4 1 1 1
    889  39  -1  -4 1 1 1
    890  40  -1  -4 1 1 1
    891  41  -1  -4 1 1 1
    892  42  -1  -4 1 1 1
    893  43  -1  -4 1 1 1
    894  44  -1  -4 1 1 1
    895  45  -1  -4 1 1 1
    896  46  -1  -4 1 1 1
    897  47  -1  -4 1 1 1
    898  48  -1  -4 1 1 1
    899  49  -1  -4 1 1 1
    900  50  -1  -4 1 1 1
    901   1   0  -4 1 1 1
    902   2   0  -4 1 1 1
    903   3   0  -4 1 1 1
    904   4   0  -4 1 1 1
    905   5   0  -4 1 1 1
    906   6   0  -4 1 1 1
    907   7   0  -4 1 1 1
    908   8   0  -4 1 1 1
    909   9   0  -4 1 1 1
    910  10   0  -4 1 1 1
    911  11   0  -4 1 1 1
    912  12   0  -4 1 1 1
    913  13   0  -4 1 1 1
    914  14   0  -4 1 1 1
    915  15   0  -4 1 1 1
    916  16   0  -4 1 1 1
    917  17   0  -4 1 1 1
    918  18   0  -4 1 1 1
    919  19   0  -4 1 1 1
    920  20   0  -4 1 1 1
    921  21   0  -4 1 1 1
    922  22   0  -4 1 1 1
    923  23   0  -4 1 1 1
    924  24   0  -4 1 1 1
    925  25   0  -4 1 1 1
    926  26   0  -4 1 1 1
    927  27   0  -4 1 1 1
    928  28   0  -4 1 1 1
    929  29   0  -4 1 1 1
    930  30   0  -4 1 1 1
    931  31   0  -4 1 1 1
    932  32   0  -4 1 1 1
    933  33   0  -4 1 1 1
    934  34   0  -4 1 1 1
    935  35   0  -4 1 1 1
    936  36   0  -4 1 1 1
    937  37   0  -4 1 1 1
    938  38   0  -4 1 1 1
    939  39   0  -4 1 1 1
    940  40   0  -4 1 1 1
    941  41   0  -4 1 1 1
    942  42   0  -4 1 1 1
    943  43   0  -4 1 1 1
    944  44   0  -4 1 1 1
    945  45   0  -4 1 1 1
    946  46   0  -4 1 1 1
    947  47   0  -4 1 1 1
    948  48   0  -4 1 1 1
    949  49   0  -4 1 1 1
    950  50   0  -4 1 1 1
    951   1   1  -4 1 1 1
    952   2   1  -4 1 1 1
    953   3   1  -4 1 1 1
    954   4   1  -4 1 1 1
    955   5   1  -4 1 1 1
    956   6   1  -4 1 1 1
    957   7   1  -4 1 1 1
    958   8   1  -4 1 1 1
    959   9   1  -4 1 1 1
    960  10   1  -4 1 1 1
    961  11   1  -4 1 1 1
    962  12   1  -4 1 1 1
    963  13   1  -4 1 1 1
    964  14   1  -4 1 1 1
    965  15   1  -4 1 1 1
    966  16   1  -4 1 1 1
    967  17   1  -4 1 1 1
    968  18   1  -4 1 1 1
    969  19   1  -4 1 1 1
    970  20   1  -4 1 1 1
    971  21   1  -4 1 1 1
    972  22   1  -4 1 1 1
    973  23   1  -4 1 1 1
    974  24   1  -4 1 1 1
    975  25   1  -4 1 1 1
    976  26   1  -4 1 1 1
    977  27   1  -4 1 1 1
    978  28   1  -4 1 1 1
    979  29   1  -4 1 1 1
    980  30   1  -4 1 1 1
    981  31   1  -4 1 1 1
    982  32   1  -4 1 1 1
    983  33   1  -4 1 1 1
    984  34   1  -4 1 1 1
    985  35   1  -4 1 1 1
    986  36   1  -4 1 1 1
    987  37   1  -4 1 1 1
    988  38   1  -4 1 1 1
    989  39   1  -4 1 1 1
    990  40   1  -4 1 1 1
    991  41   1  -4 1 1 1
    992  42   1  -4 1 1 1
    993  43   1  -4 1 1 1
    994  44   1  -4 1 1 1
    995  45   1  -4 1 1 1
    996  46   1  -4 1 1 1
    997  47   1  -4 1 1 1
    998  48   1  -4 1 1 1
    999  49   1  -4 1 1 1
   1000  50   1  -4 1 1 1
   1001   1   2  -4 1 1 1
   1002   2   2  -4 1 1 1
   1003   3   2  -4 1 1 1
   1004   4   2  -4 1 1 1
   1005   5   2  -4 1 1 1
   1006   6   2  -4 1 1 1
   1007   7   2  -4 1 1 1
   1008   8   2  -4 1 1 1
   1009   9   2  -4 1 1 1
   1010  10   2  -4 1 1 1
   1011  11   2  -4 1 1 1
   1012  12   2  -4 1 1 1
   1013  13   2  -4 1 1 1
   1014  14   2  -4 1 1 1
   1015  15   2  -4 1 1 1
   1016  16   2  -4 1 1 1
   1017  17   2  -4 1 1 1
   1018  18   2  -4 1 1 1
   1019  19   2  -4 1 1 1
   1020  20   2  -4 1 1 1
   1021  21   2  -4 1 1 1
   1022  22   2  -4 1 1 1
   1023  23   2  -4 1 1 1
   1024  24   2  -4 1 1 1
   1025  25   2  -4 1 1 1
   1026  26   2  -4 1 1 1
   1027  27   2  -4 1 1 1
   1028  28   2  -4 1 1 1
   1029  29   2  -4 1 1 1
   1030  30   2  -4 1 1 1
   1031  31   2  -4 1 1 1
   1032  32   2  -4 1 1 1
   1033  33   2  -4 1 1 1
   1034  34   2  -4 1 1 1
   1035  35   2  -4 1 1 1
   1036  36   2  -4 1 1 1
   1037  37   2  -4 1 1 1
   1038  38   2  -4 1 1 1
   1039  39   2  -4 1 1 1
   1040  40   2  -4 1 1 1
   1041  41   2  -4 1 1 1
   1042  42   2  -4 1 1 1
   1043  43   2  -4 1 1 1
   1044  44   2  -4 1 1 1
   1045  45   2  -4 1 1 1
   1046  46   2  -4 1 1 1
   1047  47   2  -4 1 1 1
   1048  48   2  -4 1 1 1
   1049  49   2  -4 1 1 1
   1050  50   2  -4 1 1 1
   1051   1   3  -4 1 1 1
   1052   2   3  -4 1 1 1
   1053   3   3  -4 1 1 1
   1054   4   3  -4 1 1 1
   1055   5   3  -4 1 1 1
   1056   6   3  -4 1 1 1
   1057   7   3  -4 1 1 1
   1058   8   3  -4 1 1 1
   1059   9   3  -4 1 1 1
   1060  10   3  -4 1 1 1
   1061  11   3  -4 1 1 1
   1062  12   3  -4 1 1 1
   1063  13   3  -4 1 1 1
   1064  14   3  -4 1 1 1
   1065  15   3  -4 1 1 1
   1066  16   3  -4 1 1 1
   1067  17   3  -4 1 1 1
   1068  18   3  -4 1 1 1
   1069  19   3  -4 1 1 1
   1070  20   3  -4 1 1 1
   1071  21   3  -4 1 1 1
   1072  22   3  -4 1 1 1
   1073  23   3  -4 1 1 1
   1074  24   3  -4 1 1 1
   1075  25   3  -4 1 1 1
   1076  26   3  -4 1 1 1
   1077  27   3  -4 1 1 1
   1078  28   3  -4 1 1 1
   1079  29   3  -4 1 1 1
   1080  30   3  -4 1 1 1
   1081  31   3  -4 1 1 1
   1082  32   3  -4 1 1 1
   1083  33   3  -4 1 1 1
   1084  34   3  -4 1 1 1
   1085  35   3  -4 1 1 1
   1086  36   3  -4 1 1 1
   1087  37   3  -4 1 1 1
   1088  38   3  -4 1 1 1
   1089  39   3  -4 1 1 1
   1090  40   3  -4 1 1 1
   1091  41   3  -4 1 1 1
   1092  42   3  -4 1 1 1
   1093  43   3  -4 1 1 1
   1094  44   3  -4 1 1 1
   1095  45   3  -4 1 1 1
   1096  46   3  -4 1 1 1
   1097  47   3  -4 1 1 1
   1098  48   3  -4 1 1 1
   1099  49   3  -4 1 1 1
   1100  50   3  -4 1 1 1
   1101   1   4  -4 1 1 1
   1102   2   4  -4 1 1 1
   1103   3   4  -4 1 1 1
   1104   4   4  -4 1 1 1
   1105   5   4  -4 1 1 1
   1106   6   4  -4 1 1 1
   1107   7   4  -4 1 1 1
   1108   8   4  -4 1 1 1
   1109   9   4  -4 1 1 1
   1110  10   4  -4 1 1 1
   1111  11   4  -4 1 1 1
   1112  12   4  -4 1 1 1
   1113  13   4  -4 1 1 1
   1114  14   4  -4 1 1 1
   1115  15   4  -4 1 1 1
   1116  16   4  -4 1 1 1
   1117  17   4  -4 1 1 1
   1118  18   4  -4 1 1 1
   1119  19   4  -4 1 1 1
   1120  20   4  -4 1 1 1
   1121  21   4  -4 1 1 1
   1122  22   4  -4 1 1 1
   1123  23   4  -4 1 1 1
   1124  24   4  -4 1 1 1
   1125  25   4  -4 1 1 1
   1126  26   4  -4 1 1 1
   1127  27   4  -4 1 1 1
   1128  28   4  -4 1 1 1
   1129  29   4  -4 1 1 1
   1130  30   4  -4 1 1 1
   1131  31   4  -4 1 1 1
   1132  32   4  -4 1 1 1
   1133  33   4  -4 1 1 1
   1134  34   4  -4 1 1 1
   1135  35   4  -4 1 1 1
   1136  36   4  -4 1 1 1
   1137  37   4  -4 1 1 1
   1138  38   4  -4 1 1 1
   1139  39   4  -4 1 1 1
   1140  40   4  -4 1 1 1
   1141  41   4  -4 1 1 1
   1142  42   4  -4 1 1 1
   1143  43   4  -4 1 1 1
   1144  44   4  -4 1 1 1
   1145  45   4  -4 1 1 1
   1146  46   4  -4 1 1 1
   1147  47   4  -4 1 1 1
   1148  48   4  -4 1 1 1
   1149  49   4  -4 1 1 1
   1150  50   4  -4 1 1 1
   1151   1   5  -4 1 1 1
   1152   2   5  -4 1 1 1
   1153   3   5  -4 1 1 1
   1154   4   5  -4 1 1 1
   1155   5   5  -4 1 1 1
   1156   6   5  -4 1 1 1
   1157   7   5  -4 1 1 1
   1158   8   5  -4 1 1 1
   1159   9   5  -4 1 1 1
   1160  10   5  -4 1 1 1
   1161  11   5  -4 1 1 1
   1162  12   5  -4 1 1 1
   1163  13   5  -4 1 1 1
   1164  14   5  -4 1 1 1
   1165  15   5  -4 1 1 1
   1166  16   5  -4 1 1 1
   1167  17   5  -4 1 1 1
   1168  18   5  -4 1 1 1
   1169  19   5  -4 1 1 1
   1170  20   5  -4 1 1 1
   1171  21   5  -4 1 1 1
   1172  22   5  -4 1 1 1
   1173  23   5  -4 1 1 1
   1174  24   5  -4 1 1 1
   1175  25   5  -4 1 1 1
   1176  26   5  -4 1 1 1
   1177  27   5  -4 1 1 1
   1178  28   5  -4 1 1 1
   1179  29   5  -4 1 1 1
   1180  30   5  -4 1 1 1
   1181  31   5  -4 1 1 1
   1182  32   5  -4 1 1 1
   1183  33   5  -4 1 1 1
   1184  34   5  -4 1 1 1
   1185  35   5  -4 1 1 1
   1186  36   5  -4 1 1 1
   1187  37   5  -4 1 1 1
   1188  38   5  -4 1 1 1
   1189  39   5  -4 1 1 1
   1190  40   5  -4 1 1 1
   1191  41   5  -4 1 1 1
   1192  42   5  -4 1 1 1
   1193  43   5  -4 1 1 1
   1194  44   5  -4 1 1 1
   1195  45   5  -4 1 1 1
   1196  46   5  -4 1 1 1
   1197  47   5  -4 1 1 1
   1198  48   5  -4 1 1 1
   1199  49   5  -4 1 1 1
   1200  50   5  -4 1 1 1
   1201   1  -5  -3 1 1 1
   1202   2  -5  -3 1 1 1
   1203   3  -5  -3 1 1 1
   1204   4  -5  -3 1 1 1
   1205   5  -5  -3 1 1 1
   1206   6  -5  -3 1 1 1
   1207   7  -5  -3 1 1 1
   1208   8  -5  -3 1 1 1
   1209   9  -5  -3 1 1 1
   1210  10  -5  -3 1 1 1
   1211  11  -5  -3 1 1 1
   1212  12  -5  -3 1 1 1
   1213  13  -5  -3 1 1 1
   1214  14  -5  -3 1 1 1
   1215  15  -5  -3 1 1 1
   1216  16  -5  -3 1 1 1
   1217  17  -5  -3 1 1 1
   1218  18  -5  -3 1 1 1
   1219  19  -5  -3 1 1 1
   1220  20  -5  -3 1 1 1
   1221  21  -5  -3 1 1 1
   1222  22  -5  -3 1 1 1
   1223  23  -5  -3 1 1 1
   1224  24  -5  -3 1 1 1
   1225  25  -5  -3 1 1 1
   1226  26  -5  -3 1 1 1
   1227  27  -5  -3 1 1 1
   1228  28  -5  -3 1 1 1
   1229  29  -5  -3 1 1 1
   1230  30  -5  -3 1 1 1
   1231  31  -5  -3 1 1 1
   1232  32  -5  -3 1 1 1
   1233  33  -5  -3 1 1 1
   1234  34  -5  -3 1 1 1
   1235  35  -5  -3 1 1 1
   1236  36  -5  -3 1 1 1
   1237  37  -5  -3 1 1 1
   1238  38  -5  -3 1 1 1
   1239  39  -5  -3 1 1 1
   1240  40  -5  -3 1 1 1
   1241  41  -5  -3 1 1 1
   1242  42  -5  -3 1 1 1
   1243  43  -5  -3 1 1 1
   1244  44  -5  -3 1 1 1
   1245  45  -5  -3 1 1 1
   1246  46  -5  -3 1 1 1
   1247  47  -5  -3 1 1 1
   1248  48  -5  -3 1 1 1
   1249  49  -5  -3 1 1 1
   1250  50  -5  -3 1 1 1
   1251   1  -4  -3 1 1 1
   1252   2  -4  -3 1 1 1
   1253   3  -4  -3 1 1 1
   1254   4  -4  -3 1 1 1
   1255   5  -4  -3 1 1 1
   1256   6  -4  -3 1 1 1
   1257   7  -4  -3 1 1 1
   1258   8  -4  -3 1 1 1
   1259   9  -4  -3 1 1 1
   1260  10  -4  -3 1 1 1
   1261  11  -4  -3 1 1 1
   1262  12  -4  -3 1 1 1
   1263  13  -4  -3 1 1 1
   1264  14  -4  -3 1 1 1
   1265  15  -4  -3 1 1 1
   1266  16  -4  -3 1 1 1
   1267  17  -4  -3 1 1 1
   1268  18  -4  -3 1 1 1
   1269  19  -4  -3 1 1 1
   1270  20  -4  -3 1 1 1
   1271  21  -4  -3 1 1 1
   1272  22  -4  -3 1 1 1
   1273  23  -4  -3 1 1 1
   1274  24  -4  -3 1 1 1
   1275  25  -4  -3 1 1 1
   1276  26  -4  -3 1 1 1
   1277  27  -4  -3 1 1 1
   1278  28  -4  -3 1 1 1
   1279  29  -4  -3 1 1 1
   1280  30  -4  -3 1 1 1
   1281  31  -4  -3 1 1 1
   1282  32  -4  -3 1 1 1
   1283  33  -4  -3 1 1 1
   1284  34  -4  -3 1 1 1
   1285  35  -4  -3 1 1 1
   1286  36  -4  -3 1 1 1
   1287  37  -4  -3 1 1 1
   1288  38  -4  -3 1 1 1
   1289  39  -4  -3 1 1 1
   1290  40  -4  -3 1 1 1
   1291  41  -4  -3 1 1 1
   1292  42  -4  -3 1 1 1
   1293  43  -4  -3 1 1 1
   1294  44  -4  -3 1 1 1
   1295  45  -4  -3 1 1 1
   1296  46  -4  -3 1 1 1
   1297  47  -4  -3 1 1 1
   1298  48  -4  -3 1 1 1
   1299  49  -4  -3 1 1 1
   1300  50  -4  -3 1 1 1
   1301   1  -3  -3 1 1 1
   1302   2  -3  -3 1 1 1
   1303   3  -3  -3 1 1 1
   1304   4  -3  -3 1 1 1
   1305   5  -3  -3 1 1 1
   1306   6  -3  -3 1 1 1
   1307   7  -3  -3 1 1 1
   1308   8  -3  -3 1 1 1
   1309   9  -3  -3 1 1 1
   1310  10  -3  -3 1 1 1
   1311  11  -3  -3 1 1 1
   1312  12  -3  -3 1 1 1
   1313  13  -3  -3 1 1 1
   1314  14  -3  -3 1 1 1
   1315  15  -3  -3 1 1 1
   1316  16  -3  -3 1 1 1
   1317  17  -3  -3 1 1 1
   1318  18  -3  -3 1 1 1
   1319  19  -3  -3 1 1 1
   1320  20  -3  -3 1 1 1
   1321  21  -3  -3 1 1 1
   1322  22  -3  -3 1 1 1
   1323  23  -3  -3 1 1 1
   1324  24  -3  -3 1 1 1
   1325  25  -3  -3 1 1 1
   1326  26  -3  -3 1 1 1
   1327  27  -3  -3 1 1 1
   1328  28  -3  -3 1 1 1
   1329  29  -3  -3 1 1 1
   1330  30  -3  -3 1 1 1
   1331  31  -3  -3 1 1 1
   1332  32  -3  -3 1 1 1
   1333  33  -3  -3 1 1 1
   1334  34  -3  -3 1 1 1
   1335  35  -3  -3 1 1 1
   1336  36  -3  -3 1 1 1
   1337  37  -3  -3 1 1 1
   1338  38  -3  -3 1 1 1
   1339  39  -3  -3 1 1 1
   1340  40  -3  -3 1 1 1
   1341  41  -3  -3 1 1 1
   1342  42  -3  -3 1 1 1
   1343  43  -3  -3 1 1 1
   1344  44  -3  -3 1 1 1
   1345  45  -3  -3 1 1 1
   1346  46  -3  -3 1 1 1
   1347  47  -3  -3 1 1 1
   1348  48  -3  -3 1 1 1
   1349  49  -3  -3 1 1 1
   1350  50  -3  -3 1 1 1
   1351   1  -2  -3 1 1 1
   1352   2  -2  -3 1 1 1
   1353   3  -2  -3 1 1 1
   1354   4  -2  -3 1 1 1
   1355   5  -2  -3 1 1 1
   1356   6  -2  -3 1 1 1
   1357   7  -2  -3 1 1 1
   1358   8  -2  -3 1 1 1
   1359   9  -2  -3 1 1 1
   1360  10  -2  -3 1 1 1
   1361  11  -2  -3 1 1 1
   1362  12  -2  -3 1 1 1
   1363  13  -2  -3 1 1 1
   1364  14  -2  -3 1 1 1
   1365  15  -2  -3 1 1 1
   1366  16  -2  -3 1 1 1
   1367  17  -2  -3 1 1 1
   1368  18  -2  -3 1 1 1
   1369  19  -2  -3 1 1 1
   1370  20  -2  -3 1 1 1
   1371  21  -2  -3 1 1 1
   1372  22  -2  -3 1 1 1
   1373  23  -2  -3 1 1 1
   1374  24  -2  -3 1 1 1
   1375  25  -2  -3 1 1 1
   1376  26  -2  -3 1 1 1
   1377  27  -2  -3 1 1 1
   1378  28  -2  -3 1 1 1
   1379  29  -2  -3 1 1 1
   1380  30  -2  -3 1 1 1
   1381  31  -2  -3 1 1 1
   1382  32  -2  -3 1 1 1
   1383  33  -2  -3 1 1 1
   1384  34  -2  -3 1 1 1
   1385  35  -2  -3 1 1 1
   1386  36  -2  -3 1 1 1
   1387  37  -2  -3 1 1 1
   1388  38  -2  -3 1 1 1
   1389  39  -2  -3 1 1 1
   1390  40  -2  -3 1 1 1
   1391  41  -2  -3 1 1 1
   1392  42  -2  -3 1 1 1
   1393  43  -2  -3 1 1 1
   1394  44  -2  -3 1 1 1
   1395  45  -2  -3 1 1 1
   1396  46  -2  -3 1 1 1
   1397  47  -2  -3 1 1 1
   1398  48  -2  -3 1 1 1
   1399  49  -2  -3 1 1 1
   1400  50  -2  -3 1 1 1
   1401   1  -1  -3 1 1 1
   1402   2  -1  -3 1 1 1
   1403   3  -1  -3 1 1 1
   1404   4  -1  -3 1 1 1
   1405   5  -1  -3 1 1 1
   1406   6  -1  -3 1 1 1
   1407   7  -1  -3 1 1 1
   1408   8  -1  -3 1 1 1
   1409   9  -1  -3 1 1 1
   1410  10  -1  -3 1 1 1
   1411  11  -1  -3 1 1 1
   1412  12  -1  -3 1 1 1
   1413  13  -1  -3 1 1 1
   1414  14  -1  -3 1 1 1
   1415  15  -1  -3 1 1 1
   1416  16  -1  -3 1 1 1
   1417  17  -1  -3 1 1 1
   1418  18  -1  -3 1 1 1
   1419  19  -1  -3 1 1 1
   1420  20  -1  -3 1 1 1
   1421  21  -1  -3 1 1 1
   1422  22  -1  -3 1 1 1
   1423  23  -1  -3 1 1 1
   1424  24  -1  -3 1 1 1
   1425  25  -1  -3 1 1 1
   1426  26  -1  -3 1 1 1
   1427  27  -1  -3 1 1 1
   1428  28  -1  -3 1 1 1
   1429  29  -1  -3 1 1 1
   1430  30  -1  -3 1 1 1
   1431  31  -1  -3 1 1 1
   1432  32  -1  -3 1 1 1
   1433  33  -1  -3 1 1 1
   1434  34  -1  -3 1 1 1
   1435  35  -1  -3 1 1 1
   1436  36  -1  -3 1 1 1
   1437  37  -1  -3 1 1 1
   1438  38  -1  -3 1 1 1
   1439  39  -1  -3 1 1 1
   1440  40  -1  -3 1 1 1
   1441  41  -1  -3 1 1 1
   1442  42  -1  -3 1 1 1
   1443  43  -1  -3 1 1 1
   1444  44  -1  -3 1 1 1
   1445  45  -1  -3 1 1 1
   1446  46  -1  -3 1 1 1
   1447  47  -1  -3 1 1 1
   1448  48  -1  -3 1 1 1
   1449  49  -1  -3 1 1 1
   1450  50  -1  -3 1 1 1
   1451   1   0  -3 1 1 1
   1452   2   0  -3 1 1 1
   1453   3   0  -3 1 1 1
   1454   4   0  -3 1 1 1
   1455   5   0  -3 1 1 1
   1456   6   0  -3 1 1 1
   1457   7   0  -3 1 1 1
   1458   8   0  -3 1 1 1
   1459   9   0  -3 1 1 1
   1460  10   0  -3 1 1 1
   1461  11   0  -3 1 1 1
   1462  12   0  -3 1 1 1
   1463  13   0  -3 1 1 1
   1464  14   0  -3 1 1 1
   1465  15   0  -3 1 1 1
   1466  16   0  -3 1 1 1
   1467  17   0  -3 1 1 1
   1468  18   0  -3 1 1 1
   1469  19   0  -3 1 1 1
   1470  20   0  -3 1 1 1
   1471  21   0  -3 1 1 1
   1472  22   0  -3 1 1 1
   1473  23   0  -3 1 1 1
   1474  24   0  -3 1 1 1
   1475  25   0  -3 1 1 1
   1476  26   0  -3 1 1 1
   1477  27   0  -3 1 1 1
   1478  28   0  -3 1 1 1
   1479  29   0  -3 1 1 1
   1480  30   0  -3 1 1 1
   1481  31   0  -3 1 1 1
   1482  32   0  -3 1 1 1
   1483  33   0  -3 1 1 1
   1484  34   0  -3 1 1 1
   1485  35   0  -3 1 1 1
   1486  36   0  -3 1 1 1
   1487  37   0  -3 1 1 1
   1488  38   0  -3 1 1 1
   1489  39   0  -3 1 1 1
   1490  40   0  -3 1 1 1
   1491  41   0  -3 1 1 1
   1492  42   0  -3 1 1 1
   1493  43   0  -3 1 1 1
   1494  44   0  -3 1 1 1
   1495  45   0  -3 1 1 1
   1496  46   0  -3 1 1 1
   1497  47   0  -3 1 1 1
   1498  48   0  -3 1 1 1
   1499  49   0  -3 1 1 1
   1500  50   0  -3 1 1 1
   1501   1   1  -3 1 1 1
   1502   2   1  -3 1 1 1
   1503   3   1  -3 1 1 1
   1504   4   1  -3 1 1 1
   1505   5   1  -3 1 1 1
   1506   6   1  -3 1 1 1
   1507   7   1  -3 1 1 1
   1508   8   1  -3 1 1 1
   1509   9   1  -3 1 1 1
   1510  10   1  -3 1 1 1
   1511  11   1  -3 1 1 1
   1512  12   1  -3 1 1 1
   1513  13   1  -3 1 1 1
   1514  14   1  -3 1 1 1
   1515  15   1  -3 1 1 1
   1516  16   1  -3 1 1 1
   1517  17   1  -3 1 1 1
   1518  18   1  -3 1 1 1
   1519  19   1  -3 1 1 1
   1520  20   1  -3 1 1 1
   1521  21   1  -3 1 1 1
   1522  22   1  -3 1 1 1
   1523  23   1  -3 1 1 1
   1524  24   1  -3 1 1 1
   1525  25   1  -3 1 1 1
   1526  26   1  -3 1 1 1
   1527  27   1  -3 1 1 1
   1528  28   1  -3 1 1 1
   1529  29   1  -3 1 1 1
   1530  30   1  -3 1 1 1
   1531  31   1  -3 1 1 1
   1532  32   1  -3 1 1 1
   1533  33   1  -3 1 1 1
   1534  34   1  -3 1 1 1
   1535  35   1  -3 1 1 1
   1536  36   1  -3 1 1 1
   1537  37   1  -3 1 1 1
   1538  38   1  -3 1 1 1
   1539  39   1  -3 1 1 1
   1540  40   1  -3 1 1 1
   1541  41   1  -3 1 1 1
   1542  42   1  -3 1 1 1
   1543  43   1  -3 1 1 1
   1544  44   1  -3 1 1 1
   1545  45   1  -3 1 1 1
   1546  46   1  -3 1 1 1
   1547  47   1  -3 1 1 1
   1548  48   1  -3 1 1 1
   1549  49   1  -3 1 1 1
   1550  50   1  -3 1 1 1
   1551   1   2  -3 1 1 1
   1552   2   2  -3 1 1 1
   1553   3   2  -3 1 1 1
   1554   4   2  -3 1 1 1
   1555   5   2  -3 1 1 1
   1556   6   2  -3 1 1 1
   1557   7   2  -3 1 1 1
   1558   8   2  -3 1 1 1
   1559   9   2  -3 1 1 1
   1560  10   2  -3 1 1 1
   1561  11   2  -3 1 1 1
   1562  12   2  -3 1 1 1
   1563  13   2  -3 1 1 1
   1564  14   2  -3 1 1 1
   1565  15   2  -3 1 1 1
   1566  16   2  -3 1 1 1
   1567  17   2  -3 1 1 1
   1568  18   2  -3 1 1 1
   1569  19   2  -3 1 1 1
   1570  20   2  -3 1 1 1
   1571  21   2  -3 1 1 1
   1572  22   2  -3 1 1 1
   1573  23   2  -3 1 1 1
   1574  24   2  -3 1 1 1
   1575  25   2  -3 1 1 1
   1576  26   2  -3 1 1 1
   1577  27   2  -3 1 1 1
   1578  28   2  -3 1 1 1
   1579  29   2  -3 1 1 1
   1580  30   2  -3 1 1 1
   1581  31   2  -3 1 1 1
   1582  32   2  -3 1 1 1
   1583  33   2  -3 1 1 1
   1584  34   2  -3 1 1 1
   1585  35   2  -3 1 1 1
   1586  36   2  -3 1 1 1
   1587  37   2  -3 1 1 1
   1588  38   2  -3 1 1 1
   1589  39   2  -3 1 1 1
   1590  40   2  -3 1 1 1
   1591  41   2  -3 1 1 1
   1592  42   2  -3 1 1 1
   1593  43   2  -3 1 1 1
   1594  44   2  -3 1 1 1
   1595  45   2  -3 1 1 1
   1596  46   2  -3 1 1 1
   1597  47   2  -3 1 1 1
   1598  48   2  -3 1 1 1
