>TARGSPHER  spherical target with explicit spacing
22575 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   674  27  42  48 1 1 1
   675  27  42  49 1 1 1
   676  27  42  50 1 1 1
   677  27  42  51 1 1 1
   678  27  43  31 1 1 1
   679  27  43  32 1 1 1
   680  27  43  33 1 1 1
   681  27  43  34 1 1 1
   682  27  43  35 1 1 1
   683  27  43  36 1 1 1
   684  27  43  37 1 1 1
   685  27  43  38 1 1 1
   686  27  43  39 1 1 1
   687  27  43  40 1 1 1
   688  27  43  41 1 1 1
   689  27  43  42 1 1 1
   690  27  43  43 1 1 1
   691  27  43  44 1 1 1
   692  27  43  45 1 1 1
   693  27  43  46 1 1 1
   694  27  43  47 1 1 1
   695  27  43  48 1 1 1
   696  27  43  49 1 1 1
   697  27  43  50 1 1 1
   698  27  43  51 1 1 1
   699  27  44  31 1 1 1
   700  27  44  32 1 1 1
   701  27  44  33 1 1 1
   702  27  44  34 1 1 1
   703  27  44  35 1 1 1
   704  27  44  36 1 1 1
   705  27  44  37 1 1 1
   706  27  44  38 1 1 1
   707  27  44  39 1 1 1
   708  27  44  40 1 1 1
   709  27  44  41 1 1 1
   710  27  44  42 1 1 1
   711  27  44  43 1 1 1
   712  27  44  44 1 1 1
   713  27  44  45 1 1 1
   714  27  44  46 1 1 1
   715  27  44  47 1 1 1
   716  27  44  48 1 1 1
   717  27  44  49 1 1 1
   718  27  44  50 1 1 1
   719  27  44  51 1 1 1
   720  27  45  32 1 1 1
   721  27  45  33 1 1 1
   722  27  45  34 1 1 1
   723  27  45  35 1 1 1
   724  27  45  36 1 1 1
   725  27  45  37 1 1 1
   726  27  45  38 1 1 1
   727  27  45  39 1 1 1
   728  27  45  40 1 1 1
   729  27  45  41 1 1 1
   730  27  45  42 1 1 1
   731  27  45  43 1 1 1
   732  27  45  44 1 1 1
   733  27  45  45 1 1 1
   734  27  45  46 1 1 1
   735  27  45  47 1 1 1
   736  27  45  48 1 1 1
   737  27  45  49 1 1 1
   738  27  45  50 1 1 1
   739  27  46  32 1 1 1
   740  27  46  33 1 1 1
   741  27  46  34 1 1 1
   742  27  46  35 1 1 1
   743  27  46  36 1 1 1
   744  27  46  37 1 1 1
   745  27  46  38 1 1 1
   746  27  46  39 1 1 1
   747  27  46  40 1 1 1
   748  27  46  41 1 1 1
   749  27  46  42 1 1 1
   750  27  46  43 1 1 1
   751  27  46  44 1 1 1
   752  27  46  45 1 1 1
   753  27  46  46 1 1 1
   754  27  46  47 1 1 1
   755  27  46  48 1 1 1
   756  27  46  49 1 1 1
   757  27  46  50 1 1 1
   758  27  47  33 1 1 1
   759  27  47  34 1 1 1
   760  27  47  35 1 1 1
   761  27  47  36 1 1 1
   762  27  47  37 1 1 1
   763  27  47  38 1 1 1
   764  27  47  39 1 1 1
   765  27  47  40 1 1 1
   766  27  47  41 1 1 1
   767  27  47  42 1 1 1
   768  27  47  43 1 1 1
   769  27  47  44 1 1 1
   770  27  47  45 1 1 1
   771  27  47  46 1 1 1
   772  27  47  47 1 1 1
   773  27  47  48 1 1 1
   774  27  47  49 1 1 1
   775  27  48  34 1 1 1
   776  27  48  35 1 1 1
   777  27  48  36 1 1 1
   778  27  48  37 1 1 1
   779  27  48  38 1 1 1
   780  27  48  39 1 1 1
   781  27  48  40 1 1 1
   782  27  48  41 1 1 1
   783  27  48  42 1 1 1
   784  27  48  43 1 1 1
   785  27  48  44 1 1 1
   786  27  48  45 1 1 1
   787  27  48  46 1 1 1
   788  27  48  47 1 1 1
   789  27  48  48 1 1 1
   790  27  49  35 1 1 1
   791  27  49  36 1 1 1
   792  27  49  37 1 1 1
   793  27  49  38 1 1 1
   794  27  49  39 1 1 1
   795  27  49  40 1 1 1
   796  27  49  41 1 1 1
   797  27  49  42 1 1 1
   798  27  49  43 1 1 1
   799  27  49  44 1 1 1
   800  27  49  45 1 1 1
   801  27  49  46 1 1 1
   802  27  49  47 1 1 1
   803  27  50  36 1 1 1
   804  27  50  37 1 1 1
   805  27  50  38 1 1 1
   806  27  50  39 1 1 1
   807  27  50  40 1 1 1
   808  27  50  41 1 1 1
   809  27  50  42 1 1 1
   810  27  50  43 1 1 1
   811  27  50  44 1 1 1
   812  27  50  45 1 1 1
   813  27  50  46 1 1 1
   814  27  51  38 1 1 1
   815  27  51  39 1 1 1
   816  27  51  40 1 1 1
   817  27  51  41 1 1 1
   818  27  51  42 1 1 1
   819  27  51  43 1 1 1
   820  27  51  44 1 1 1
   821  28  30  37 1 1 1
   822  28  30  38 1 1 1
   823  28  30  39 1 1 1
   824  28  30  40 1 1 1
   825  28  30  41 1 1 1
   826  28  30  42 1 1 1
   827  28  30  43 1 1 1
   828  28  30  44 1 1 1
   829  28  30  45 1 1 1
   830  28  31  35 1 1 1
   831  28  31  36 1 1 1
   832  28  31  37 1 1 1
   833  28  31  38 1 1 1
   834  28  31  39 1 1 1
   835  28  31  40 1 1 1
   836  28  31  41 1 1 1
   837  28  31  42 1 1 1
   838  28  31  43 1 1 1
   839  28  31  44 1 1 1
   840  28  31  45 1 1 1
   841  28  31  46 1 1 1
   842  28  31  47 1 1 1
   843  28  32  34 1 1 1
   844  28  32  35 1 1 1
   845  28  32  36 1 1 1
   846  28  32  37 1 1 1
   847  28  32  38 1 1 1
   848  28  32  39 1 1 1
   849  28  32  40 1 1 1
   850  28  32  41 1 1 1
   851  28  32  42 1 1 1
   852  28  32  43 1 1 1
   853  28  32  44 1 1 1
   854  28  32  45 1 1 1
   855  28  32  46 1 1 1
   856  28  32  47 1 1 1
